"Osoba - ID","Osoba - Imię i nazwisko / Nazwa","Osoba - Etykieta","Osoba - Telefon - Praca","Osoba - Telefon - Dom","Osoba - Telefon - Komórkowy","Osoba - Telefon - Inny","Osoba - E-mail - Praca","Osoba - E-mail - Dom","Osoba - E-mail - Inny","Osoba - Data utworzenia osoby kontaktowej","Osoba - Czas aktualizacji","Osoba - Organizacja","Osoba - ID organizacji","Osoba - Właściciel","Osoba - Otwarte szanse sprzedaży","Osoba - Widoczne dla","Osoba - Data następnego działania","Osoba - Data ostatniego działania","Osoba - Wygrane szanse sprzedaży","Osoba - Utracone szanse sprzedaży","Osoba - Zamknięte szanse sprzedaży","Osoba - Ogółem działań","Osoba - Działania wykonane","Osoba - Działania do zrobienia","Osoba - Licznik wiadomości e-mail","Osoba - Zdjęcie profilowe","Osoba - Ostatnia otrzymana wiadomość e-mail","Osoba - Ostatnia wysłana wiadomość e-mail","Osoba - Imię","Osoba - Nazwisko","Osoba - Etykiety","Osoba - Lejek sprzedaży","Działanie - ID","Działanie - Temat","Działanie - Rodzaj","Działanie - Gotowe","Działanie - Czas oznaczenia jako wykonane","Działanie - Organizacja","Działanie - ID organizacji","Działanie - Osoba kontaktowa","Działanie - ID osoby kontaktowej","Działanie - Szansa sprzedaży","Działanie - ID szansy sprzedaży","Działanie - Termin wykonania","Działanie - Godzina wykonania","Działanie - Czas trwania","Działanie - Notatka","Działanie - Godzina dodania","Działanie - Przypisane do użytkownika","Działanie - Twórca","Działanie - Czas aktualizacji","Działanie - Czas ostatniego powiadomienia","Działanie - Lokalizacja","Działanie - Szerokość geograficzna – Lokalizacja","Działanie - Długość geograficzna – Lokalizacja","Działanie - Nr mieszkania/lokalu – Lokalizacja","Działanie - Numer domu – Lokalizacja","Działanie - Nazwa ulicy – Lokalizacja","Działanie - Dystrykt/dzielnica – Lokalizacja","Działanie - Miasto/miejscowość/wioska/lokalizacja – Lokalizacja","Działanie - Województwo/gmina – Lokalizacja","Działanie - Region – Lokalizacja","Działanie - Kraj – Lokalizacja","Działanie - Kod pocztowy – Lokalizacja","Działanie - Pełen/złożony adres – Lokalizacja","Działanie - Wolny/zajęty","Działanie - Opis publiczny","Działanie - Potencjalny klient","Działanie - ID potencjalnego klienta","Działanie - Projekt","Działanie - ID projektu","Działanie - Priorytet","Działanie - Identyfikator wideorozmowy","Działanie - Klient wideorozmowy","Działanie - URL wideorozmowy"
"15","[Przykład] Zach Sharma","","","","","509-379-7634","zach.sharma@gmial.com","","","2025-03-11 08:28:33","2025-03-11 08:28:45","[Przykład] Estate Storm","3","Onesta","0","Wszyscy użytkownicy","","2025-02-27","1","0","1","2","2","0","0","","","","[Przykład] Zach","Sharma","","Marek","44","[Przykład] Odpowiedź na e-mail","Wyślij e-maila","Wykonane","2025-02-27 10:28:35","[Przykład] Estate Storm","3","[Przykład] Zach Sharma","15","[Przykład] 986 Conifer Drive","12","2025-02-27","","","","2025-03-11 08:28:43","Onesta","Onesta","2025-03-11 08:28:43","","","","","","","","","","","","","","","Darmowy","[sampledata]","","","","","","","",""
"16","[Przykład] Nyssa Young","","","","","425-324-9202","nyssa.young@principalspace.com","","","2025-03-11 08:28:34","2025-03-11 08:28:34","","","Onesta","0","Wszyscy użytkownicy","","","0","0","0","0","0","0","0","","","","[Przykład] Nyssa","Young","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17","[Przykład] Blair Davis","","","","","732-664-7387","blair.davis@gmial.com","","","2025-03-11 08:28:34","2025-03-11 08:28:34","","","Onesta","0","Wszyscy użytkownicy","","","0","0","0","0","0","0","0","","","","[Przykład] Blair","Davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18","Piotr Sadek","","'+48518660202","","","","biuro@greenwaybus.pl","","","2025-03-11 08:50:42","2025-05-19 12:35:58","","","Onesta","0","Wszyscy użytkownicy","","2025-03-12","0","2","2","2","2","0","0","","","","Piotr","Sadek","","Marek","51","Wysłanie pozostałych ofert","Zadanie","Wykonane","2025-03-12 11:52:13","","","Piotr Sadek","18","Piotr Sadek","14","2025-03-11","","","","2025-03-11 08:52:46","Onesta","Onesta","2025-03-12 11:52:13","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"18","Piotr Sadek","","'+48518660202","","","","biuro@greenwaybus.pl","","","2025-03-11 08:50:42","2025-05-19 12:35:58","","","Onesta","0","Wszyscy użytkownicy","","2025-03-12","0","2","2","2","2","0","0","","","","Piotr","Sadek","","Marek","65","Przekazać komunikację","Zadanie","Wykonane","2025-03-13 16:55:54","","","Piotr Sadek","18","Piotr Sadek","14","2025-03-12","","","","2025-03-12 12:15:18","Onesta","Onesta","2025-03-13 16:55:54","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"19","Anna Tarczyńska","","'+48570656505","","","","at@tequesta.pl","","","2025-03-11 08:53:15","2025-03-11 14:58:26","","","Onesta","0","Wszyscy użytkownicy","2025-03-11","","0","0","0","1","0","1","0","","","","Anna","Tarczyńska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20","Krzysztof Przybylski","","","","'+48733772733","","","","","2025-03-11 08:57:44","2025-05-19 12:10:14","","","Onesta","0","Wszyscy użytkownicy","2025-04-02","2025-04-02","0","1","1","4","3","1","0","","","","Krzysztof","Przybylski","","Marek","53","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-03-11 13:10:59","","","Krzysztof Przybylski","20","Krzysztof Przybylski","16","2025-03-11","","","Aktualizacja","2025-03-11 09:00:37","Onesta","Onesta","2025-03-11 13:11:00","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"20","Krzysztof Przybylski","","","","'+48733772733","","","","","2025-03-11 08:57:44","2025-05-19 12:10:14","","","Onesta","0","Wszyscy użytkownicy","2025-04-02","2025-04-02","0","1","1","4","3","1","0","","","","Krzysztof","Przybylski","","Marek","55","Powrót klienta","Zadanie","Wykonane","2025-03-11 18:21:50","","","Krzysztof Przybylski","20","Krzysztof Przybylski","16","2025-03-11 13:15:00","13:15:00","","Po rozmowie okazało się, że klient mógł nie odczytać ogłoszeń. Ma się kontaktować w drodze ze spotkania.
<div><br></div>
<div>Klient nie oddzwonił</div>","2025-03-11 13:10:51","Onesta","Onesta","2025-03-11 18:21:50","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"20","Krzysztof Przybylski","","","","'+48733772733","","","","","2025-03-11 08:57:44","2025-05-19 12:10:14","","","Onesta","0","Wszyscy użytkownicy","2025-04-02","2025-04-02","0","1","1","4","3","1","0","","","","Krzysztof","Przybylski","","Marek","118","Weryfikacja","Rozmowa telefoniczna","Wykonane","2025-05-19 12:07:43","","","Krzysztof Przybylski","20","Krzysztof Przybylski","16","2025-04-02","","","","2025-03-31 05:16:56","Onesta","Onesta","2025-05-19 12:07:44","","","","","","","","","","","","","","","Darmowy","","","","","","High","","",""
"21","Tomasz Kazubek","","","","","","","","tomekkazubek73@gmail.com","2025-03-11 09:01:50","2025-08-11 07:50:14","","","Onesta","0","Wszyscy użytkownicy","2025-06-05","","0","1","1","1","0","1","0","","","","Tomasz","Kazubek","","Marek","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22","Kaśka Raczyńska","","","","'+48663051445","","","","katarzyna-porada@wp.pl","2025-03-11 12:41:07","2025-05-19 12:14:36","","","Onesta","0","Wszyscy użytkownicy","2025-04-02","2025-03-12","0","1","1","2","1","1","0","","","","Kaśka","Raczyńska","","Marek","54","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-03-12 16:52:34","","","Kaśka Raczyńska","22","Katarzyna Raczyńska","18","2025-03-12 16:15:00","16:15:00","00:05","","2025-03-11 12:41:22","Onesta","Onesta","2025-03-12 16:52:34","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"23","Przemysław Madejczyk","","","","","'+48796988765","","","P.madejczyk@op.pl","2025-03-11 18:28:50","2025-06-10 16:07:36","","","Onesta","0","Wszyscy użytkownicy","2025-03-12","2025-04-02","0","1","1","4","3","1","0","","","","Przemysław","Madejczyk","","Marek","79","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-03-12 16:48:06","","","Przemysław Madejczyk","23","Przemysław Madejczyk","19","2025-03-12 15:30:00","15:30:00","","kontakt, umówić się z klientem na prezentację online","2025-03-12 13:54:04","Onesta","Onesta","2025-03-12 16:48:06","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"23","Przemysław Madejczyk","","","","","'+48796988765","","","P.madejczyk@op.pl","2025-03-11 18:28:50","2025-06-10 16:07:36","","","Onesta","0","Wszyscy użytkownicy","2025-03-12","2025-04-02","0","1","1","4","3","1","0","","","","Przemysław","Madejczyk","","Marek","91","Przygotować oferty","Zadanie","Wykonane","2025-03-14 12:04:43","","","Przemysław Madejczyk","23","Przemysław Madejczyk","19","2025-03-13","","","","2025-03-12 16:48:31","Onesta","Onesta","2025-03-14 12:04:43","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"23","Przemysław Madejczyk","","","","","'+48796988765","","","P.madejczyk@op.pl","2025-03-11 18:28:50","2025-06-10 16:07:36","","","Onesta","0","Wszyscy użytkownicy","2025-03-12","2025-04-02","0","1","1","4","3","1","0","","","","Przemysław","Madejczyk","","Marek","90","Weryfikacja","Zadanie","Wykonane","2025-04-23 13:54:24","","","Przemysław Madejczyk","23","Przemysław Madejczyk","19","2025-04-02","","","Co tam jaktam kontorlnie","2025-03-12 16:48:19","Onesta","Onesta","2025-04-23 13:54:24","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"24","Tomasz Malcher","","","","","'+48502050754","","","tomaszmalcher74@gmail.com","2025-03-11 18:33:51","2026-04-18 13:56:49","","","Onesta","1","Wszyscy użytkownicy","2026-09-01","2025-09-18","0","0","0","4","3","1","0","","","","Tomasz","Malcher","","Marek","309","Karolina Follow Up","Rozmowa telefoniczna","Wykonane","2025-08-11 07:14:10","","","Tomasz Malcher","24","Tomasz Malcher","20","2025-05-30","","","","2025-05-30 11:57:10","Onesta","Onesta","2025-08-11 07:14:10","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"24","Tomasz Malcher","","","","","'+48502050754","","","tomaszmalcher74@gmail.com","2025-03-11 18:33:51","2026-04-18 13:56:49","","","Onesta","1","Wszyscy użytkownicy","2026-09-01","2025-09-18","0","0","0","4","3","1","0","","","","Tomasz","Malcher","","Marek","394","kontrolny FU","Rozmowa telefoniczna","Wykonane","2025-09-16 12:02:47","","","Tomasz Malcher","24","Tomasz Malcher","20","2025-09-16","","","","2025-08-11 07:14:55","Onesta","Onesta","2025-09-16 12:02:47","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"24","Tomasz Malcher","","","","","'+48502050754","","","tomaszmalcher74@gmail.com","2025-03-11 18:33:51","2026-04-18 13:56:49","","","Onesta","1","Wszyscy użytkownicy","2026-09-01","2025-09-18","0","0","0","4","3","1","0","","","","Tomasz","Malcher","","Marek","504","Zaktualizowałem gotowość - gra","Rozmowa telefoniczna","Wykonane","2025-09-18 14:54:33","","","Tomasz Malcher","24","Tomasz Malcher","20","2025-09-18","","","","2025-09-16 12:02:56","Onesta","Onesta","2025-09-18 14:54:33","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","56","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-03-12 14:17:11","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2025-03-12 10:00:00","10:00:00","","Próba kontaktu, nieudana","2025-03-11 18:37:56","Onesta","Onesta","2025-03-12 14:17:11","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","84","Próba kontaktu","Rozmowa telefoniczna","Wykonane","2025-03-17 17:07:14","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2025-03-13 14:30:00","14:30:00","","","2025-03-12 14:18:30","Onesta","Onesta","2025-03-17 17:07:14","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","119","Nagrać się","Rozmowa telefoniczna","Wykonane","2025-03-31 16:21:00","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2025-03-31","","","","2025-03-31 05:25:29","Onesta","Onesta","2025-03-31 16:21:00","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","232","Weryfikacja","Zadanie","Wykonane","2025-05-30 11:18:10","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2025-04-28","","","","2025-04-25 09:48:12","Onesta","Onesta","2025-05-30 11:18:10","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","300","Weryfikacja","Zadanie","Wykonane","2025-08-11 07:16:32","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2025-06-05","","","","2025-05-30 11:18:23","Onesta","Onesta","2025-08-11 07:16:32","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","395","wysłać oferty","Rozmowa telefoniczna","Wykonane","2025-09-18 15:01:28","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2025-09-17","","","Dzień dobry Pani Marku, jest szansa że pod koniec października będziemy kilka dni na Costa del Sol. Czy mógłby Pan podesłać kilka aktualnych ofert? 2 sypialnie, widok na morze,&nbsp;ok.&nbsp;300.000eu","2025-08-11 07:16:44","Onesta","Onesta","2025-09-18 15:01:28","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","564","oferty CB","Rozmowa telefoniczna","Wykonane","2025-09-22 05:58:44","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2025-09-22","","","","2025-09-18 15:01:59","Onesta","Onesta","2025-09-22 05:58:44","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","732","Oferty CdS - zaprosiłem do biura","Rozmowa telefoniczna","Wykonane","2025-09-22 05:58:57","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2025-09-22","","","","2025-09-22 05:58:57","Onesta","Onesta","2025-09-22 05:58:57","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","733","rozmowa o przylocie","Rozmowa telefoniczna","Wykonane","2025-10-01 16:00:29","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2025-10-01 13:00:00","13:00:00","","","2025-09-22 05:59:07","Onesta","Onesta","2025-10-01 16:00:29","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","878","he came back I've sent new offers","Rozmowa telefoniczna","Wykonane","2026-04-05 15:58:03","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2026-04-05 15:00:00","15:00:00","00:05","I've sent offer from CB sea view, 350 k, for rent, no other exeptions.","2025-10-01 16:00:48","Onesta","Onesta","2026-04-05 15:58:03","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"25","Miłosz Poczęsny","","","","'+48607523945","","","","miloszpoczesny@gmail.com","2025-03-11 18:37:40","2026-04-29 11:57:22","","","Onesta","1","Wszyscy użytkownicy","2026-05-01","2026-04-29","0","0","0","12","11","1","0","1","","","Miłosz","Poczęsny","","Marek","1859","offers","Rozmowa telefoniczna","Wykonane","2026-04-29 11:57:18","","","Miłosz Poczęsny","25","Miłosz Poczęsny (Domink)","21","2026-04-29 13:45:00","13:45:00","","","2026-04-18 13:39:28","Onesta","Onesta","2026-04-29 11:57:18","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"26","Ewa Zaremba","","","","'+48501372952","","","","ewathomas@poczta.onet.pl","2025-03-11 18:39:12","2025-05-19 12:35:24","","","Onesta","0","Wszyscy użytkownicy","","2025-03-14","1","0","1","4","4","0","0","","","","Ewa","Zaremba","","Marek","57","Wysłać ofertę ze strony","Zadanie","Wykonane","2025-03-12 11:51:41","","","Ewa Zaremba","26","Ewa Zaremba","22","2025-03-11","","","Wysłać Oferty","2025-03-11 18:40:42","Onesta","Onesta","2025-03-12 11:51:41","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"26","Ewa Zaremba","","","","'+48501372952","","","","ewathomas@poczta.onet.pl","2025-03-11 18:39:12","2025-05-19 12:35:24","","","Onesta","0","Wszyscy użytkownicy","","2025-03-14","1","0","1","4","4","0","0","","","","Ewa","Zaremba","","Marek","64","Oferty rynek wtórny","Termin","Wykonane","2025-03-13 10:16:52","","","Ewa Zaremba","26","Ewa Zaremba","22","2025-03-12","","","Wysłać klientce oferty z rynku wtórnego - Inmovilla","2025-03-12 11:52:02","Onesta","Onesta","2025-03-13 10:16:52","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"26","Ewa Zaremba","","","","'+48501372952","","","","ewathomas@poczta.onet.pl","2025-03-11 18:39:12","2025-05-19 12:35:24","","","Onesta","0","Wszyscy użytkownicy","","2025-03-14","1","0","1","4","4","0","0","","","","Ewa","Zaremba","","Marek","66","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-03-12 12:57:35","","","Ewa Zaremba","26","Ewa Zaremba","22","2025-03-12 13:00:00","13:00:00","","Klient ma zadzownić","2025-03-12 12:17:12","Onesta","Onesta","2025-03-12 12:57:35","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"26","Ewa Zaremba","","","","'+48501372952","","","","ewathomas@poczta.onet.pl","2025-03-11 18:39:12","2025-05-19 12:35:24","","","Onesta","0","Wszyscy użytkownicy","","2025-03-14","1","0","1","4","4","0","0","","","","Ewa","Zaremba","","Marek","101","Telefon do męża","Rozmowa telefoniczna","Wykonane","2025-03-17 17:06:51","","","Ewa Zaremba","26","Ewa Zaremba","22","2025-03-14","","","","2025-03-14 09:20:26","Onesta","Onesta","2025-03-17 17:06:51","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"27","Katarzyna Gmiterek","","","","'+48503319733","","gmiterek.katarzyna@wp.pl","","","2025-03-11 18:48:53","2025-08-11 06:53:23","","","Onesta","0","Wszyscy użytkownicy","2025-03-14","2025-06-09","1","0","1","10","8","2","0","","","","Katarzyna","Gmiterek","","Marek","81","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-03-12 14:00:36","","","Katarzyna Gmiterek","27","","","2025-03-12","","","Nawiązano kontakt, prosi o rozmowę jutro 11:30","2025-03-12 14:00:36","Onesta","Onesta","2025-03-12 14:00:36","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"27","Katarzyna Gmiterek","","","","'+48503319733","","gmiterek.katarzyna@wp.pl","","","2025-03-11 18:48:53","2025-08-11 06:53:23","","","Onesta","0","Wszyscy użytkownicy","2025-03-14","2025-06-09","1","0","1","10","8","2","0","","","","Katarzyna","Gmiterek","","Marek","82","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-03-13 12:16:44","","","Katarzyna Gmiterek","27","","","2025-03-13 10:30:00","10:30:00","04:00","Rozmowa","2025-03-12 14:00:45","Onesta","Onesta","2025-03-13 12:16:44","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"27","Katarzyna Gmiterek","","","","'+48503319733","","gmiterek.katarzyna@wp.pl","","","2025-03-11 18:48:53","2025-08-11 06:53:23","","","Onesta","0","Wszyscy użytkownicy","2025-03-14","2025-06-09","1","0","1","10","8","2","0","","","","Katarzyna","Gmiterek","","Marek","121","Wysłać kolejne oferty","Zadanie","Wykonane","2025-04-01 19:56:31","","","Katarzyna Gmiterek","27","Katarzyna Gmiterek","23","2025-04-01","","","","2025-04-01 11:40:31","Onesta","Onesta","2025-04-01 19:56:31","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"27","Katarzyna Gmiterek","","","","'+48503319733","","gmiterek.katarzyna@wp.pl","","","2025-03-11 18:48:53","2025-08-11 06:53:23","","","Onesta","0","Wszyscy użytkownicy","2025-03-14","2025-06-09","1","0","1","10","8","2","0","","","","Katarzyna","Gmiterek","","Marek","131","Weryfikacja","Zadanie","Wykonane","2025-04-12 14:30:33","","","Katarzyna Gmiterek","27","Katarzyna Gmiterek","23","2025-04-02","","","","2025-04-01 19:56:38","Onesta","Onesta","2025-04-12 14:30:33","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
